_id,Codigo_Accidente,Longitud,Latitud,Direccion,AA_Acc,MM_Acc,DD_Mes_Acc,Dia_Semana_Acc,Hora_Acc,Min_Acc,Localidad,Clase_Acc,Elemento_Choque,Tipo_Objeto_Fijo,Gravedad_Indicador_Tradicional,Con_Bicicleta,Con_Carga,Con_Embriaguez,Con_Huecos,Con_Menores,Con_Moto,Con_Peaton,Con_Persona_Mayor,Con_Rutas,Con_Tpi,Con_Tpp,Con_Velocidad,Con_Sitp,Con_Troncal,Con_Alimentador,Con_Zonal,Con_Provisional,Con_Articulado,Con_Biarticulado,Con_Padron_Dual,Con_Servicio_Especial,Con_Taxi
168519,10499341,-74.15544317,4.58077422899999,KR 51-CL 59C S 2,2019,Octubre,7,lunes,15,55,Ciudad Bolívar,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
168520,10499342,-74.057141445,4.69405146600002,KR 45A-CL 106 2,2019,Octubre,9,miércoles,19,35,Suba,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
168521,10499343,-74.125259637,4.64737808500001,CL 13-KR 71D 2,2019,Octubre,9,miércoles,19,0,Fontibón,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168522,10499344,-74.056714053,4.69196299499998,KR 45-CL 104A 02,2019,Octubre,9,miércoles,15,6,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168523,10499714,-74.088784271,4.591905118,AV AVENIDA CARACAS-CL 1 41,2019,Octubre,11,viernes,5,34,Santa Fe,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
168524,10499715,-74.052802486,4.65881564199998,KR 7-CL 76 02,2019,Octubre,11,viernes,15,0,Chapinero,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168525,10499716,-74.079657291,4.63083079900002,KR 30-CL 40 2,2019,Octubre,11,viernes,12,6,Teusaquillo,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
168526,10499717,-74.03501833,4.68711068499999,KR 7-CL 108B 02,2019,Octubre,11,viernes,11,4,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168527,10499718,N/A,N/A,KR 68-CL 75 02,2019,Octubre,11,viernes,19,20,Barrios Unidos,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168528,10499719,-74.132750688,4.68003839400001,CL 24-KR 97 2,2019,Octubre,11,viernes,19,51,Fontibón,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
168529,10499720,-74.070764769,4.61239202100001,CL 26-KR 10 02,2019,Octubre,11,viernes,6,0,Santa Fe,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168530,10499721,-74.066886755,4.60556191900002,CL 22-KR 3 02,2019,Octubre,10,jueves,17,50,Santa Fe,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168531,10499722,-74.077446695,4.65907242899999,AK 30-CL 64 2,2019,Octubre,11,viernes,20,0,Barrios Unidos,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168532,10499723,-74.094316503,4.61305150700002,CL 12-KR 31 02,2019,Octubre,11,viernes,10,0,Puente Aranda,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168533,10499724,-74.124131539,4.60459396700003,AV AVENIDA PRIMERA DE MAYO-KR 51C 02,2019,Octubre,11,viernes,18,30,Puente Aranda,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
168534,10499725,-74.188946955,4.60725487500002,DG 66A-TR 80H S 2,2019,Octubre,11,viernes,18,20,Bosa,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168535,10499726,-74.07400701,4.61714563200002,CL 26-KR 15 02,2019,Octubre,11,viernes,7,3,Teusaquillo,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
168536,10499727,-74.054815465,4.656182108,KR 7-CL 73 02,2019,Octubre,11,viernes,14,27,Chapinero,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168537,10499728,-74.16452064,4.59604136299998,AV AVENIDA DEL SUR-KR 72 2,2019,Octubre,11,viernes,15,45,Bosa,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
168538,10499729,-74.071474893,4.62245540599997,CL 33A-KR 16 02,2019,Octubre,11,viernes,7,40,Teusaquillo,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
168539,10499730,-74.079893798,4.67404287699998,CL 73-KR 61 02,2019,Octubre,11,viernes,9,40,Barrios Unidos,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
168540,10499731,-74.100349101,4.68892307700003,KR 77-CL 71 2,2019,Octubre,11,viernes,19,20,Engativá,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168541,10499732,-74.153732081,4.59646823499997,AV AVENIDA DEL SUR-KR 63 2,2019,Octubre,11,viernes,19,10,Bosa,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168542,10499733,-74.04796404,4.72371434399997,CL 140-KR 20 02,2019,Octubre,12,sábado,11,14,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168543,10499734,-74.107036429,4.611090225,DG 5A-KR 37B 60,2019,Octubre,11,viernes,10,50,Puente Aranda,Choque,Objeto Fijo,Muro,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168544,10499735,-74.038563314,4.72411928600002,CL 144-KR 13 02,2019,Octubre,12,sábado,22,50,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168545,10499736,-74.161828288,4.68872052199998,CL 17-KR 126 2,2019,Octubre,11,viernes,20,30,Fontibón,Choque,N/A,N/A,Solo Daños,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
168546,10499737,-74.111610418,4.65467776000003,AC 24-KR 69 02,2019,Octubre,11,viernes,6,19,Fontibón,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
168547,10500104,-74.139403395,4.57718271800002,KR 25-CL 55 S 2,2019,Octubre,17,jueves,10,0,Tunjuelito,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168548,10500105,-74.045440256,4.67871452899999,KR 11-CL 95 10,2019,Octubre,16,miércoles,16,15,Chapinero,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168549,10500106,-74.125645659,4.72765963299997,KR 120-CL 80 02,2019,Octubre,17,jueves,17,55,Engativá,Caida de ocupante,N/A,N/A,Con Heridos,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
168550,10500107,-74.149728242,4.53602452000001,CL 80-TR 18Q S 02,2019,Octubre,17,jueves,7,10,Ciudad Bolívar,Choque,Objeto Fijo,Tren,Solo Daños,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
168551,10500108,-74.138781444,4.65677125399998,AV AVENIDA CIUDAD DE CALI-CL 15A 91,2019,Octubre,18,viernes,4,15,Fontibón,Choque,Objeto Fijo,Tren,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
168552,10500109,-74.102962006,4.62401297500003,CL 13-KR 44 2,2019,Octubre,16,miércoles,14,52,Puente Aranda,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
168553,10500110,-74.192502329,4.629215966,CL 59C-KR 89A S 02,2019,Octubre,17,jueves,5,43,Bosa,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
168554,10500111,-74.070074097,4.67146604099997,AK 30-CL 77 40,2019,Octubre,17,jueves,5,25,Barrios Unidos,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168555,10500112,-74.162595726,4.615097139,AV AVENIDA PRIMERA DE MAYO-CL 43 S 2,2019,Octubre,15,martes,16,20,Kennedy,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168556,10500113,-74.110398724,4.57652756700003,CL 31A-KR 13A S 02,2019,Octubre,17,jueves,9,0,Rafael Uribe Uribe,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168557,10500114,-74.126676431,4.566774173,AV AVENIDA CARACAS-CL 51 S 02,2019,Octubre,17,jueves,14,8,Rafael Uribe Uribe,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168558,10500115,-74.162451278,4.615148987,AV AVENIDA PRIMERA DE MAYO-AV AVENIDA CIUDAD DE VILLAVICENCIO 2,2019,Octubre,17,jueves,5,25,Kennedy,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168559,10500116,-74.149437823,4.629077913,DG 2-KR 78L 2,2019,Octubre,17,jueves,8,0,Kennedy,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168560,10500117,-74.055903717,4.69236999399999,AV AVENIDA PASEO DE LOS LIBERTADORES-CL 104B 02,2019,Octubre,17,jueves,8,0,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168561,10500118,-74.1512,4.68380000000002,CL 26-KR 113 85,2019,Octubre,16,miércoles,17,53,Fontibón,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
168562,10500119,-74.052814077,4.71981153799999,KR 45A-CL 134A 02,2019,Octubre,17,jueves,6,5,Suba,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
168563,10500120,-74.083852854,4.60398703999999,KR 17-CL 11 2,2019,Octubre,16,miércoles,14,30,Los Mártires,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168564,10500121,-74.047012194,4.71785053500003,KR 19-CL 134 02,2019,Octubre,17,jueves,23,42,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
168565,10500122,-74.13175177,4.60463791900003,KR 68-CL 38 S 2,2019,Octubre,16,miércoles,13,0,Puente Aranda,Otro,N/A,N/A,Con Heridos,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
168566,10500123,-74.177283006,4.62579202699999,AV AVENIDA CIUDAD DE CALI-DG 49 S 02,2019,Octubre,18,viernes,3,25,Kennedy,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168567,10500124,N/A,N/A,TR 80J-CL 80J S 2,2019,Octubre,16,miércoles,13,50,Bosa,Caida de ocupante,N/A,N/A,Con Heridos,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
168568,10500125,-74.143179128,4.582829269,AV AVENIDA BOYACA-CL 56 S 02,2019,Octubre,18,viernes,3,51,Ciudad Bolívar,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
168569,10500126,-74.164934833,4.68307399000003,CL 15-KR 119A 07,2019,Octubre,18,viernes,12,34,Fontibón,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168570,10500500,-74.102449802,4.58377959799998,CL 19B-KR 18 S 2,2019,Octubre,21,lunes,11,40,Antonio Nariño,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
168571,10500501,-74.032599648,4.76036609300002,CL 183-KR 10 02,2019,Octubre,21,lunes,13,16,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1
168572,10500502,-74.154027754,4.584010272,CL 59-KR 60 S 19,2019,Octubre,21,lunes,14,40,Ciudad Bolívar,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168573,10500503,-74.142859419,4.67035009300002,KR 96H-CL 17A 02,2019,Octubre,21,lunes,10,30,Fontibón,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168574,10500504,-74.088566603,4.69537243100001,AV AVENIDA BOYACA-CL 80 2,2019,Octubre,21,lunes,18,0,Engativá,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168575,10500505,-74.032348418,4.73299176500001,CL 155-KR 9 2,2019,Octubre,21,lunes,11,47,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168576,10500506,-74.116916813,4.51606427399997,AV AVENIDA CARACAS-CL 74A S 02,2019,Octubre,22,martes,10,50,Usme,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
168577,10500507,-74.1371,4.61950000000002,TR 71D-AC 4 S 40,2019,Octubre,21,lunes,12,47,Kennedy,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168578,10500508,-74.103500805,4.60527507699999,CL 3-KR 31D 2,2019,Octubre,22,martes,15,41,Puente Aranda,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168579,10500509,-74.04350921,4.67183979599997,KR 7-CL 92A 04,2019,Octubre,22,martes,14,30,Chapinero,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168580,10500510,-74.097909145,4.63770537699997,KR 50-CL 22A 02,2019,Octubre,22,martes,14,45,Teusaquillo,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168581,10500511,-74.047819544,4.74260531700003,KR 45-CL 161A 2,2019,Octubre,21,lunes,15,35,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168582,10500512,-74.153681355,4.59645445899997,AV AVENIDA DEL SUR-KR 63 02,2019,Octubre,20,domingo,10,30,Bosa,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
168583,10500513,-74.1684,4.62419999999997,KR 81G-CL 43 S 2,2019,Octubre,18,viernes,6,45,Kennedy,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
168584,10500514,-74.039452531,4.704149911,CL 127-KR 13 02,2019,Octubre,22,martes,10,45,Usaquén,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168585,10500515,-74.068204191,4.61875183799998,KR 7-CL 32 2,2019,Octubre,21,lunes,16,31,Santa Fe,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
168586,10500516,-74.071385391,4.61307454600001,CL 26-KR 13 2,2019,Octubre,12,sábado,19,10,Santa Fe,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168587,10500517,-74.164369719,4.68347451,KR 123-CL 15 83,2019,Octubre,22,martes,10,30,Fontibón,Choque,Objeto Fijo,Semaforo,Con Heridos,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168588,10500518,-74.109519259,4.62388389799997,KR 50-CL 5D 24,2019,Octubre,22,martes,7,40,Puente Aranda,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
168589,10500519,-74.088482035,4.66018822500001,KR 60-CL 63 2,2019,Octubre,21,lunes,15,20,Teusaquillo,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168590,10500520,-74.130674798,4.58307618600003,CL 47B-KR 28 S 2,2019,Octubre,21,lunes,16,25,Tunjuelito,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168591,10500521,-74.164694325,4.69093045900001,AC 17-KR 129 75,2019,Octubre,21,lunes,17,40,Fontibón,Choque,Vehículo,N/A,Con Heridos,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168592,10500522,-74.067495461,4.67388290600002,CL 80-KR 30 02,2019,Octubre,21,lunes,17,0,Barrios Unidos,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168593,10500524,-74.10349501,4.57506343799997,KR 12D-CL 27A S 2,2019,Octubre,22,martes,7,10,Rafael Uribe Uribe,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168594,10500525,-74.107117949,4.55783391199998,CL 48-KR 5L S 2,2019,Octubre,20,domingo,18,0,San Cristóbal,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168595,10500526,-74.11539341,4.61329020599999,KR 50-CL 2C 02,2019,Octubre,21,lunes,17,0,Puente Aranda,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168596,10500906,-74.120665149,4.535107783,KR 14-CL 64 S 2,2019,Octubre,26,sábado,14,20,Usme,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168597,10500907,-74.158179833,4.59631985300001,AV AVENIDA DEL SUR-KR 67 02,2019,Octubre,27,domingo,1,20,Bosa,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168598,10500908,-74.089051621,4.59199212599998,AV AVENIDA CARACAS-AC 1 2,2019,Octubre,26,sábado,14,5,Los Mártires,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
168599,10500909,-74.084945193,4.58933828200003,KR 10-CL 1 2,2019,Octubre,26,sábado,17,30,Santa Fe,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168600,10500910,-74.163965952,4.61353181300001,CL 45-KR 78F S 35,2019,Octubre,27,domingo,11,0,Kennedy,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168601,10500911,-74.192600614,4.629485558,CL 59C-KR 89BISA S 02,2019,Octubre,27,domingo,11,0,Bosa,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168602,10500912,-74.09852154,4.70971537000003,KR 89A-CL 87 02,2019,Octubre,27,domingo,7,25,Engativá,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168603,10500913,-74.092712296,4.69087363300002,AV AVENIDA BOYACA-CL 75 02,2019,Octubre,27,domingo,10,45,Engativá,Caida de ocupante,N/A,N/A,Con Heridos,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
168604,10500914,-74.134407857,4.55594430299999,CL 63-KR 10A S 2,2019,Octubre,26,sábado,12,0,Ciudad Bolívar,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
168605,10500915,-74.11536017,4.52660584699998,CL 68B-KR 8B S 15,2019,Octubre,27,domingo,15,46,Usme,Atropello,N/A,N/A,Con Heridos,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168606,10500916,-74.151284403,4.57239325,AV AVENIDA CIUDAD DE VILLAVICENCIO-KR 38 2,2019,Octubre,26,sábado,13,30,Ciudad Bolívar,Choque,Vehículo,N/A,Con Heridos,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168607,10500917,-74.103780296,4.60098530599998,KR 30-CL 1F 02,2019,Octubre,25,viernes,16,10,Los Mártires,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168608,10500919,-74.087583039,4.65455878400002,TR 59A-CL 60 02,2019,Octubre,25,viernes,13,5,Teusaquillo,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168609,10500920,N/A,N/A,KR 88D-CL 9 2,2019,Octubre,27,domingo,20,45,Kennedy,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
168610,10500921,-74.075281698,4.610765496,AV AVENIDA CARACAS-CL 22 2,2019,Octubre,27,domingo,21,30,Los Mártires,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168611,10500922,-74.131449165,4.610943717,AV AVENIDA PRIMERA DE MAYO-KR 68F 20,2019,Octubre,25,viernes,14,41,Kennedy,Choque,Vehículo,N/A,Con Heridos,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168612,10500923,-74.162903168,4.62262303400001,AK 80-CL 42 S 02,2019,Octubre,25,viernes,15,0,Kennedy,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168613,10500924,-74.138955565,4.53920844599998,KR 17A-CL 78A S 2,2019,Octubre,27,domingo,9,55,Ciudad Bolívar,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
168614,10500925,-74.074865602,4.72175426899997,AV AVENIDA SUBA-KR 72 02,2019,Octubre,25,viernes,23,50,Suba,Choque,Objeto Fijo,Inmueble,Con Heridos,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168615,10500926,-74.060447637,4.66967242499999,KR 20-CL 82 2,2019,Octubre,27,domingo,8,30,Chapinero,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168616,10500927,-74.159664952,4.64131119299998,KR 87D-CL 2 02,2019,Octubre,26,sábado,15,0,Kennedy,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168617,10500929,-74.136577679,4.649480858,CL 12-KR 79A 02,2019,Octubre,26,sábado,10,42,Kennedy,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168618,10500930,-74.093340802,4.55251748199998,KR 3B-CL 38 ES 24,2019,Octubre,26,sábado,12,30,San Cristóbal,Choque,Objeto Fijo,Semaforo,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168619,10500931,-74.065713106,4.67912537900003,AV AVENIDA SUBA-CL 90 02,2019,Octubre,26,sábado,10,58,Barrios Unidos,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0
168620,10501309,-74.082505875,4.71145557,CL 127A-KR 81 02,2019,Octubre,29,martes,22,56,Suba,Choque,Vehículo,N/A,Con Heridos,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
168621,10501310,-74.067673446,4.594888551,AV AVENIDA CIRCUNVALAR-CL 12 2,2019,Octubre,30,miércoles,19,43,Santa Fe,Volcamiento,N/A,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
168622,10501311,-74.124972915,4.64725021100003,CL 13-KR 69F 34,2019,Octubre,29,martes,16,40,Fontibón,Choque,Vehículo,N/A,Con Heridos,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168623,10501312,-74.073839457,4.60678364199998,AC 19-KR 9 2,2019,Octubre,30,miércoles,11,0,Santa Fe,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168624,10501313,-74.125545123,4.60594982499998,AV AVENIDA PRIMERA DE MAYO-KR 52 18,2019,Octubre,30,miércoles,19,50,Puente Aranda,Caida de ocupante,N/A,N/A,Con Heridos,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
168625,10501314,-74.057709737,4.665399106,KR 15-CL 79 2,2019,Octubre,29,martes,15,3,Chapinero,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
