TID,hora,vel_promedio_hora,vel_ponderada_hora,num_dispositivos,num_registros,lat,lon,name_from,name_to,distance_m,confianza_geo
1000003,16,28.968924731048386,29.202946414919353,4776,124,4.6586908000000005,-74.10742985,KR7,CL134;CL127,995,alta
1000003,17,29.181411290725805,29.209877272096772,5158,124,4.6586908000000005,-74.10742985,KR7,CL134;CL127,995,alta
1000003,18,29.326021505564515,29.486556826532258,4520,124,4.6586908000000005,-74.10742985,KR7,CL134;CL127,995,alta
1000003,19,33.40488575266129,33.81447616846774,4310,124,4.6586908000000005,-74.10742985,KR7,CL134;CL127,995,alta
1000003,20,35.48873655919355,35.938937949435484,3495,124,4.6586908000000005,-74.10742985,KR7,CL134;CL127,995,alta
1000003,21,37.9217069891129,37.847026097258066,2863,124,4.6586908000000005,-74.10742985,KR7,CL134;CL127,995,alta
1000003,22,40.037701613225806,40.154426946774194,1952,124,4.6586908000000005,-74.10742985,KR7,CL134;CL127,995,alta
1000003,23,41.40505376354839,41.25037470258065,1422,124,4.6586908000000005,-74.10742985,KR7,CL134;CL127,995,alta
1000004,0,46.28778225806452,44.67913624225806,1200,124,4.6511129,-74.09697994999999,KR7,CL127;CL134,1041,alta
1000004,1,47.258104838790324,43.864654459758064,933,124,4.6511129,-74.09697994999999,KR7,CL127;CL134,1041,alta
1000004,2,46.3909139783871,39.37724443709678,733,124,4.6511129,-74.09697994999999,KR7,CL127;CL134,1041,alta
1000004,3,45.43951612895162,39.34405208048387,657,124,4.6511129,-74.09697994999999,KR7,CL127;CL134,1041,alta
1000004,4,42.01486449878049,38.908757190406504,607,123,4.6511129,-74.09697994999999,KR7,CL127;CL134,1041,alta
1000004,5,40.86966397887097,39.37527897895161,1439,124,4.6511129,-74.09697994999999,KR7,CL127;CL134,1041,alta
1000004,6,43.78284274201613,42.689670966774194,3966,124,4.6511129,-74.09697994999999,KR7,CL127;CL134,1041,alta
1000004,7,40.844018817338714,40.63126178177419,3925,124,4.6511129,-74.09697994999999,KR7,CL127;CL134,1041,alta
1000004,8,41.64099173586777,40.51630253438016,3356,121,4.6511129,-74.09697994999999,KR7,CL127;CL134,1041,alta
1000004,9,40.816888888916665,40.74901274825,3232,120,4.6511129,-74.09697994999999,KR7,CL127;CL134,1041,alta
1000004,10,40.853472222250005,39.858568372166665,3326,120,4.6511129,-74.09697994999999,KR7,CL127;CL134,1041,alta
1000004,11,40.95318965525862,40.696292088017245,3874,116,4.6511129,-74.09697994999999,KR7,CL127;CL134,1041,alta
1000004,12,40.49555084771186,39.75427257398305,4041,118,4.6511129,-74.09697994999999,KR7,CL127;CL134,1041,alta
1000004,13,39.71641666666667,39.67585615358333,4526,120,4.6511129,-74.09697994999999,KR7,CL127;CL134,1041,alta
1000004,14,39.167888889,38.484501202500006,4760,120,4.6511129,-74.09697994999999,KR7,CL127;CL134,1041,alta
1000004,15,37.21451612935484,36.160922743145164,4329,124,4.6511129,-74.09697994999999,KR7,CL127;CL134,1041,alta
1000004,16,36.945376344274194,36.04075802879032,5033,124,4.6511129,-74.09697994999999,KR7,CL127;CL134,1041,alta
1000004,17,33.52146505354839,33.06666982282258,6461,124,4.6511129,-74.09697994999999,KR7,CL127;CL134,1041,alta
1000004,18,32.158279570080644,32.1034572416129,6514,124,4.6511129,-74.09697994999999,KR7,CL127;CL134,1041,alta
1000004,19,34.50016801048387,34.39032476967742,6623,124,4.6511129,-74.09697994999999,KR7,CL127;CL134,1041,alta
1000004,20,37.80181451596774,37.31994047016129,4778,124,4.6511129,-74.09697994999999,KR7,CL127;CL134,1041,alta
1000004,21,40.41092741919355,40.07156298032258,3726,124,4.6511129,-74.09697994999999,KR7,CL127;CL134,1041,alta
1000004,22,42.68705645169354,42.00202675879033,2905,124,4.6511129,-74.09697994999999,KR7,CL127;CL134,1041,alta
1000004,23,44.998534945887094,44.0394140691129,1677,124,4.6511129,-74.09697994999999,KR7,CL127;CL134,1041,alta
1000005,0,42.22415322556452,41.845957437580644,1376,124,4.6511129,-74.09697994999999,KR7,CL127;CL121,533,alta
1000005,1,43.21837365588709,42.630647884999995,1009,124,4.6511129,-74.09697994999999,KR7,CL127;CL121,533,alta
1000005,2,43.93934139790323,41.65298353314516,728,124,4.6511129,-74.09697994999999,KR7,CL127;CL121,533,alta
1000005,3,44.8090322583871,43.88144134266129,709,124,4.6511129,-74.09697994999999,KR7,CL127;CL121,533,alta
1000005,4,45.10073924725807,44.37055899629032,763,124,4.6511129,-74.09697994999999,KR7,CL127;CL121,533,alta
1000005,5,41.503024193467745,41.159287985,3347,124,4.6511129,-74.09697994999999,KR7,CL127;CL121,533,alta
1000005,6,33.784381720403225,33.72902886080645,8835,124,4.6511129,-74.09697994999999,KR7,CL127;CL121,533,alta
1000005,7,26.240174731370967,26.253223540967742,8629,124,4.6511129,-74.09697994999999,KR7,CL127;CL121,533,alta
1000005,8,24.806170799173554,24.713363854214876,7717,121,4.6511129,-74.09697994999999,KR7,CL127;CL121,533,alta
1000005,9,25.154777777666666,25.147774191333333,6720,120,4.6511129,-74.09697994999999,KR7,CL127;CL121,533,alta
1000005,10,26.00426388916667,25.665902930416667,5491,120,4.6511129,-74.09697994999999,KR7,CL127;CL121,533,alta
1000005,11,27.74957977179487,27.66439297196581,5910,117,4.6511129,-74.09697994999999,KR7,CL127;CL121,533,alta
1000005,12,28.808206214915256,28.880159703389833,6234,118,4.6511129,-74.09697994999999,KR7,CL127;CL121,533,alta
1000005,13,29.4330277775,29.333352771583336,6143,120,4.6511129,-74.09697994999999,KR7,CL127;CL121,533,alta
1000005,14,29.91869444458333,29.693342035333334,6580,120,4.6511129,-74.09697994999999,KR7,CL127;CL121,533,alta
1000005,15,29.16329301096774,29.19742687467742,5861,124,4.6511129,-74.09697994999999,KR7,CL127;CL121,533,alta
1000005,16,27.434166666693546,27.453674261774193,6143,124,4.6511129,-74.09697994999999,KR7,CL127;CL121,533,alta
1000005,17,26.69220430096774,26.61806153967742,5486,124,4.6511129,-74.09697994999999,KR7,CL127;CL121,533,alta
1000005,18,25.994180107096774,26.22985525766129,4641,124,4.6511129,-74.09697994999999,KR7,CL127;CL121,533,alta
1000005,19,30.81422715016129,30.993289783225805,5188,124,4.6511129,-74.09697994999999,KR7,CL127;CL121,533,alta
1000005,20,34.04138440854838,34.126392410483874,4318,124,4.6511129,-74.09697994999999,KR7,CL127;CL121,533,alta
1000005,21,36.3748521508871,36.51563168306452,3591,124,4.6511129,-74.09697994999999,KR7,CL127;CL121,533,alta
1000005,22,38.32197580620967,38.390997357258065,2719,124,4.6511129,-74.09697994999999,KR7,CL127;CL121,533,alta
1000005,23,41.42775537612903,41.433333593467744,1652,124,4.6511129,-74.09697994999999,KR7,CL127;CL121,533,alta
1000006,0,40.778198925,39.97801394177419,1727,124,4.635579,-74.06084315,KR7,CL121;CL127,553,alta
1000006,1,42.38029569895161,40.86469957685484,1322,124,4.635579,-74.06084315,KR7,CL121;CL127,553,alta
1000006,2,44.06817204306452,40.647492425887094,956,124,4.635579,-74.06084315,KR7,CL121;CL127,553,alta
1000006,3,44.903548387177416,41.928667061612906,797,124,4.635579,-74.06084315,KR7,CL121;CL127,553,alta
1000006,4,41.593682796048384,40.73113426701613,663,124,4.635579,-74.06084315,KR7,CL121;CL127,553,alta
1000006,5,38.221485214677415,37.966425275080645,1702,124,4.635579,-74.06084315,KR7,CL121;CL127,553,alta
1000006,6,35.95982526846774,35.79003403443548,4377,124,4.635579,-74.06084315,KR7,CL121;CL127,553,alta
1000006,7,32.00259408556452,32.487871157177416,4369,124,4.635579,-74.06084315,KR7,CL121;CL127,553,alta
1000006,8,29.96187327842975,30.024354282066117,4160,121,4.635579,-74.06084315,KR7,CL121;CL127,553,alta
1000006,9,29.32277777741667,29.427569401916667,4562,120,4.635579,-74.06084315,KR7,CL121;CL127,553,alta
1000006,10,26.652749999666664,27.068138219833333,4415,120,4.635579,-74.06084315,KR7,CL121;CL127,553,alta
1000006,11,26.874309116837605,27.11565179068376,5197,117,4.635579,-74.06084315,KR7,CL121;CL127,553,alta
1000006,12,23.933954802203388,24.074313875,5525,118,4.635579,-74.06084315,KR7,CL121;CL127,553,alta
1000006,13,23.076555555833334,23.4179773065,6604,120,4.635579,-74.06084315,KR7,CL121;CL127,553,alta
1000006,14,22.32788888925,22.30723385716667,6999,120,4.635579,-74.06084315,KR7,CL121;CL127,553,alta
1000006,15,20.365712365483873,20.497549939032258,6596,124,4.635579,-74.06084315,KR7,CL121;CL127,553,alta
1000006,16,16.698306451774194,16.807334966209677,7895,124,4.635579,-74.06084315,KR7,CL121;CL127,553,alta
1000006,17,14.538198924919355,14.547182589112902,9031,124,4.635579,-74.06084315,KR7,CL121;CL127,553,alta
1000006,18,14.170268816693548,14.29123233201613,9082,124,4.635579,-74.06084315,KR7,CL121;CL127,553,alta
1000006,19,19.249415322661292,19.17250370419355,9204,124,4.635579,-74.06084315,KR7,CL121;CL127,553,alta
1000006,20,28.200819892661293,27.907296024112906,6989,124,4.635579,-74.06084315,KR7,CL121;CL127,553,alta
1000006,21,32.094690859838714,32.32068125346774,5572,124,4.635579,-74.06084315,KR7,CL121;CL127,553,alta
1000006,22,34.316505376532255,34.375989805806455,4428,124,4.635579,-74.06084315,KR7,CL121;CL127,553,alta
1000006,23,38.20716397879032,38.19766636282258,2559,124,4.635579,-74.06084315,KR7,CL121;CL127,553,alta
1000007,0,34.48809139758064,34.29408105806451,1337,124,4.635579,-74.06084315,KR7,CL121;CL116,568,alta
1000007,1,36.72852150508064,35.97574290459677,901,124,4.635579,-74.06084315,KR7,CL121;CL116,568,alta
1000007,2,37.9726747308871,34.58321479895161,684,124,4.635579,-74.06084315,KR7,CL121;CL116,568,alta
1000007,3,39.99133064459677,38.48628774766129,719,124,4.635579,-74.06084315,KR7,CL121;CL116,568,alta
1000007,4,39.17052419346774,38.78478683,760,124,4.635579,-74.06084315,KR7,CL121;CL116,568,alta
1000007,5,30.18927419379032,29.941547703467744,3277,124,4.635579,-74.06084315,KR7,CL121;CL116,568,alta
1000007,6,23.983608870725806,23.879513335967744,8084,124,4.635579,-74.06084315,KR7,CL121;CL116,568,alta
1000007,7,18.560443548387095,18.76897755596774,7442,124,4.635579,-74.06084315,KR7,CL121;CL116,568,alta
1000007,8,18.364958677685948,18.312733059752066,6582,121,4.635579,-74.06084315,KR7,CL121;CL116,568,alta
1000007,9,18.570250000583332,18.6418674205,5247,120,4.635579,-74.06084315,KR7,CL121;CL116,568,alta
1000007,10,18.068013889083332,18.093999705916666,4722,120,4.635579,-74.06084315,KR7,CL121;CL116,568,alta
1000007,11,18.630847578461537,18.67533751905983,4862,117,4.635579,-74.06084315,KR7,CL121;CL116,568,alta
1000007,12,18.38397759109244,18.375525699411764,4797,119,4.635579,-74.06084315,KR7,CL121;CL116,568,alta
1000007,13,19.19075000008333,19.30006143225,5246,120,4.635579,-74.06084315,KR7,CL121;CL116,568,alta
1000007,14,20.31029166675,20.199357500833333,5043,120,4.635579,-74.06084315,KR7,CL121;CL116,568,alta
1000007,15,19.011975806935485,19.283124011209676,4877,124,4.635579,-74.06084315,KR7,CL121;CL116,568,alta
1000007,16,17.97201612870968,17.935155805645163,4945,124,4.635579,-74.06084315,KR7,CL121;CL116,568,alta
1000007,17,17.041989247419355,17.054772016129032,4653,124,4.635579,-74.06084315,KR7,CL121;CL116,568,alta
1000007,18,16.51537634403226,16.56528688967742,4509,124,4.635579,-74.06084315,KR7,CL121;CL116,568,alta
1000007,19,20.556431451774195,20.475155049112903,4543,124,4.635579,-74.06084315,KR7,CL121;CL116,568,alta
1000007,20,25.056290322419358,24.925556258387097,4153,124,4.635579,-74.06084315,KR7,CL121;CL116,568,alta
1000007,21,25.30841397870968,25.559021834274194,3643,124,4.635579,-74.06084315,KR7,CL121;CL116,568,alta
1000007,22,28.291787634435487,28.12217135080645,2816,124,4.635579,-74.06084315,KR7,CL121;CL116,568,alta
1000007,23,31.92682795717742,31.68377157983871,1762,124,4.635579,-74.06084315,KR7,CL121;CL116,568,alta
1000008,0,38.09725806451613,37.693516714838715,1314,124,4.6331403,-74.06035295000001,KR7,CL116;CL121,562,alta
1000008,1,40.31630376362904,39.443172209274195,1045,124,4.6331403,-74.06035295000001,KR7,CL116;CL121,562,alta
1000008,2,41.23141129048388,37.92312858217742,760,124,4.6331403,-74.06035295000001,KR7,CL116;CL121,562,alta
1000008,3,40.49506720435484,37.72774769290323,596,124,4.6331403,-74.06035295000001,KR7,CL116;CL121,562,alta
1000008,4,38.333602150564516,36.85860384467742,574,124,4.6331403,-74.06035295000001,KR7,CL116;CL121,562,alta
1000008,5,35.10016801129032,34.61263728516129,1458,124,4.6331403,-74.06035295000001,KR7,CL116;CL121,562,alta
1000008,6,30.97485215064516,30.728745966129033,3477,124,4.6331403,-74.06035295000001,KR7,CL116;CL121,562,alta
1000008,7,27.091142472903226,26.769628322419358,3189,124,4.6331403,-74.06035295000001,KR7,CL116;CL121,562,alta
1000008,8,25.670000000661158,25.422843255454545,2943,121,4.6331403,-74.06035295000001,KR7,CL116;CL121,562,alta
1000008,9,24.371680556,24.238279809916666,3153,120,4.6331403,-74.06035295000001,KR7,CL116;CL121,562,alta
